file_name,gt_bboxes,type
snow_01737,"[[460 191  30  41]
 [529 231  23  30]
 [635 223  19  24]
 [618 189  16  21]
 [777 207  19  25]
 [916 198  14  18]
 [507 214  18  18]]",snow
snow_01738,"[[461 192  40  47]
 [574 229  45  43]
 [394 214  43  35]
 [659 164  32  39]
 [773 187  25  30]
 [ 63 171  28  28]]",snow
snow_01739,[[227 437  25  39]],snow
snow_01740,[[283 182  73  84]],snow
snow_01741,"[[211 242  62  61]
 [764 316  50  62]
 [841 292  39  53]
 [707 295  28  36]]",snow
snow_01742,[[571 481  32  33]],snow
snow_01743,"[[600 363  55  69]
 [476 355  27  39]
 [426 367  20  27]
 [388 368  20  22]
 [111 371  23  22]]",snow
snow_01744,[[450 875  40  49]],snow
snow_01745,"[[487 346  32  33]
 [384 434  18  20]
 [337 451  15  14]]",snow
snow_01746,"[[552 313  37  43]
 [608 316  34  43]
 [653 323  36  44]
 [282 327  27  27]]",snow
snow_01747,[[196 342 191 159]],snow
snow_01748,"[[ 68 276  13  12]
 [ 93 243  11  14]
 [267 270  21  23]
 [292 242  21  24]
 [358 351  22  29]
 [618 212  11  11]
 [813 196  13  21]
 [665 205  10  12]]",snow
snow_01749,"[[773 210  29  27]
 [846 226  25  22]
 [928 272  20  24]
 [629 188  20  28]
 [536 224  17  19]
 [330 217  19  23]
 [449 226   9  14]
 [426 236  11  11]
 [295 224   9  13]
 [259 218   9  10]
 [223 219  10   8]
 [509 225  17  17]]",snow
snow_01750,"[[465 266  26  26]
 [610 267  24  20]
 [698 286  19  16]
 [804 291  19  17]]",snow
snow_01751,[[544 150 145 165]],snow
snow_01752,[[658 328  20  21]],snow
snow_01753,"[[660 353  11  11]
 [729 362  12  13]
 [806 372  11  11]
 [689 353   7   7]
 [218 339  14  11]
 [460 336  14  11]
 [578 356  10   8]
 [602 351  10  12]
 [764 359  14  15]
 [638 354   7  12]]",snow
snow_01754,"[[316 472  55  68]
 [281 328  19  22]
 [245 363  15  13]
 [ 31 478  46  62]
 [ 34 352  18  18]
 [966 352  21  29]
 [903 312  19  24]
 [873 380  28  54]
 [118 409  25  24]]",snow
snow_01755,"[[372 215  35  37]
 [536 244  26  27]
 [460 226  24  24]
 [566 196  26  26]]",snow
snow_01756,"[[498 239  27  26]
 [784 221  18  27]
 [821 236  21  24]
 [691 228  12  25]
 [318 243  15  28]
 [ 32 245  17  29]]",snow
snow_01757,[[495 274  23  23]],snow
snow_01758,"[[413 256 163 133]
 [395  54  85  56]]",snow
snow_01759,[[172 168  33  32]],snow
snow_01760,"[[636 467 274 242]
 [ 62 408 333 392]]",snow
snow_01761,"[[923 358  16  23]
 [ 57 390  15  19]
 [736 391  10  10]
 [ 36 391  11  15]
 [687 396   8   9]]",snow
snow_01763,[[817 370  14  16]],snow
snow_01764,[[443 244  56  68]],snow
snow_01765,"[[169 406  50  47]
 [483 292  49  32]
 [782 425  49  46]]",snow
snow_01766,[[616 339  32  44]],snow
snow_01767,[[305 382  79  81]],snow
snow_01768,[[582 122  80 101]],snow
snow_01769,"[[445 239  20  20]
 [391 251  15  18]
 [317 248  15  18]
 [294 254  19  18]
 [220 259  17  15]
 [193 269  19  15]
 [594 233  19  19]
 [656 245  13  13]
 [872 264  12  11]
 [263 250  12  13]
 [205 240  11  13]]",snow
snow_01770,"[[689 309  27  28]
 [206 377  32  25]
 [865 345  29  31]
 [463 331  13  16]
 [123 340  25  28]]",snow
snow_01771,"[[224 170  66  67]
 [672 120  64  88]]",snow
snow_01772,[[520 468 110 166]],snow
snow_01773,"[[451 220  20  20]
 [373 207  21  22]
 [299 232  15  27]]",snow
snow_01774,[[448 389 136 198]],snow
snow_01775,"[[519 295  49  54]
 [946 410  10   8]
 [  5 381  14  12]]",snow
snow_01776,[[267 102 105 112]],snow
snow_01777,"[[404 541  10  13]
 [315 547  10  14]
 [450 541   7   8]
 [215 539   7  13]]",snow
snow_01778,[[499 267  34  30]],snow
snow_01780,"[[475 238  37  44]
 [216 275  17  22]
 [166 270  22  23]]",snow
snow_01781,[[455 288  23  24]],snow
snow_01782,[[570 198  34  38]],snow
snow_01783,"[[353 178  50  62]
 [156 273  21  22]]",snow
snow_01784,"[[988  59  35  59]
 [799   3  56  34]]",snow
snow_01785,[[587 155  88  76]],snow
snow_01786,"[[406 122  37  33]
 [636 132  34  35]
 [906 141  21  21]
 [628 125  15  23]]",snow
snow_01787,"[[254 304  26  37]
 [501 316  19  21]
 [439 309  18  22]
 [119 326  14  15]
 [562 322   9  14]
 [931 330  26  22]]",snow
snow_01788,[[280 334 114 107]],snow
snow_01789,"[[155 379  64  85]
 [ 57 296  37  45]
 [678 302  43  50]
 [851 379  44  52]
 [811 287  50  59]
 [976 185  39  52]
 [866 234  33  31]
 [891 156  36  42]
 [718 221  38  37]
 [277 258  45  40]
 [163 160  27  45]
 [118 208  34  38]]",snow
snow_01790,[[280 367  26  21]],snow
snow_01791,"[[318 315  38  34]
 [806 361  29  23]
 [918 384  25  21]
 [883 383  15  12]
 [597 229  88  64]]",snow
snow_01792,"[[101 358  93  68]
 [899 322  67 147]
 [520 293  36  79]]",snow
snow_01793,"[[327 272  38  47]
 [609 457  31  32]]",snow
snow_01794,"[[462 807  36  39]
 [296 774  44  40]
 [916 567  19  20]
 [973 569  20  21]]",snow
snow_01795,[[683 531  56  64]],snow
snow_01796,"[[302 121  63  72]
 [455 150  71  54]
 [585 312  29  54]]",snow
snow_01797,"[[ 51 429  27  25]
 [293 359  11  18]]",snow
snow_01798,[[303 468 152 156]],snow
snow_01799,"[[990 321  15  17]
 [ 46 305  14  14]
 [892 328  11  19]
 [795 327  12  16]]",snow
snow_01800,"[[178 128  16  18]
 [524 310  22  20]]",snow
snow_01801,"[[737 305  22  25]
 [667 315  21  25]]",snow
snow_01802,"[[650 201  33  26]
 [228 217  28  28]
 [209 180  28  25]]",snow
snow_02001,[[821 120  20  20]],snow
snow_01803,"[[120 161  24  35]
 [669 215  23  29]
 [833 218  17  18]
 [906 218  17  18]]",snow
snow_02002,"[[189  84  55  60]
 [384  83  42  42]
 [867  30  56  52]]",snow
snow_01804,"[[590 413  13  15]
 [311 417  13  12]
 [271 437  12  12]]",snow
snow_02003,"[[412 428  36  31]
 [598 361  19  25]]",snow
snow_01805,[[685 171  28  28]],snow
snow_02004,"[[266 218  98  77]
 [427 111  80  67]
 [615  80  69  84]]",snow
snow_01806,[[ 551 1053   39   34]],snow
snow_02005,"[[703 542  20  19]
 [838 522  20  18]]",snow
snow_02006,"[[135 131 291 304]
 [ 86 260  39  27]]",snow
snow_01807,[[509 253  22  23]],snow
snow_01808,"[[390 662  26  23]
 [490 658  29  21]
 [834 656  30  30]
 [884 690  27  23]]",snow
snow_02007,"[[435 166  54  56]
 [738 199  26  42]]",snow
snow_01809,"[[278 199  42  48]
 [411 266  39  40]
 [455 231  36  35]
 [596 240  45  33]
 [778 243  36  40]]",snow
snow_01810,"[[635 308  29  29]
 [573 318  24  26]]",snow
snow_01811,"[[355 156  45  56]
 [539 190  72  50]
 [695 126  32  63]]",snow
snow_01813,[[752 313  73 116]],snow
snow_01814,"[[192  58  48  80]
 [619 147  58  41]]",snow
snow_01815,[[486  90  37  44]],snow
snow_01816,"[[884 123  35  36]
 [816 118  45  45]
 [720 126  37  36]
 [682 126  31  38]
 [526 136  34  33]
 [426 138  31  27]
 [311 155  22  21]
 [354 159  25  26]]",snow
snow_01817,"[[662 268  27  33]
 [111 228  15  13]
 [393 228  10  10]
 [592 222  10  11]
 [509 227  11  14]]",snow
snow_01818,[[470 300  83  91]],snow
snow_01819,[[283 163  49  63]],snow
snow_01820,"[[282 256  34  41]
 [649 285  19  22]]",snow
snow_01821,[[475 204  57  64]],snow
snow_02008,[[509 519  49  57]],snow
snow_01822,"[[832 155  38  45]
 [523 133  30  33]
 [503 162  14  12]]",snow
snow_02009,[[256 488  11   9]],snow
snow_01823,"[[409 247  59  62]
 [379 451  62  51]
 [512 346  52  52]]",snow
snow_01824,"[[ 55 128  37  38]
 [548  99  43  46]
 [986 141  36  35]]",snow
snow_02010,"[[177 652  32  32]
 [281 654  27  26]
 [415 563  89  87]]",snow
snow_01825,"[[208 252  41  44]
 [497 277  19  25]]",snow
snow_01826,"[[321 362  15  18]
 [395 356  17  20]]",snow
snow_02012,[[750 431  11  14]],snow
snow_02013,[[771 288  27  23]],snow
snow_02014,[[463 740 112 116]],snow
snow_01827,[[242 563  20  17]],snow
snow_01828,[[413 148 153 161]],snow
snow_02015,[[678 108  43  54]],snow
snow_01829,[[397 231  24  27]],snow
snow_02016,"[[539 181  58  44]
 [828  27  39  45]
 [203 172  66  68]]",snow
snow_01830,"[[325 231  43  42]
 [698 199  42  34]]",snow
snow_01831,[[306 231  69  87]],snow
snow_02017,[[445 790  47  59]],snow
snow_01833,"[[499 130  27  45]
 [598 200  19  21]
 [134 174  18  23]
 [503 181  19  24]]",snow
snow_02018,"[[509 321  45  50]
 [708 254  31  30]
 [854 245  25  25]
 [961 272  19  17]
 [390 281  12  15]]",snow
snow_01834,[[837 256  47  47]],snow
snow_02019,"[[259 397  18  19]
 [693 269  25  21]]",snow
snow_01835,"[[605 490  45  33]
 [282 346  21  19]
 [317 338  18  15]
 [487 362  12  15]
 [328 363  15  16]
 [980 438  23  27]
 [556 435  28  39]]",snow
snow_01836,"[[730 799  41  50]
 [401 541  12  24]]",snow
snow_02020,[[361 187  63  73]],snow
snow_01837,[[43 99 14 15]],snow
snow_02021,[[175 256  19  23]],snow
snow_01838,"[[310 341  44  39]
 [559 359  27  37]]",snow
snow_02022,"[[829 348  49  62]
 [655 309  19  23]
 [594 305  25  31]
 [558 304  20  30]
 [496 312  21  27]
 [464 321  22  24]
 [458 303  14  18]
 [392 318  25  24]
 [790 301  15  31]
 [720 332  23  26]]",snow
snow_02023,"[[734 297  47  55]
 [933 393  17  15]]",snow
snow_01839,"[[495 177  67  74]
 [645 205  36  40]
 [995 244  28  44]
 [376 165  54  63]
 [ 64 192  38  34]
 [269 235  31  33]]",snow
snow_02024,"[[520 269  55  61]
 [691 316  17  19]
 [405 320  18  19]]",snow
snow_02025,[[527 382 104 111]],snow
snow_02026,"[[301 146  22  25]
 [684 173  40  34]]",snow
snow_01840,"[[513 100  36  48]
 [583 115  37  35]
 [443 125  20  19]]",snow
snow_01841,"[[497 578  58  64]
 [739 573  53  54]]",snow
snow_02027,[[869 289  22  25]],snow
snow_01842,[[503 376  11  13]],snow
snow_02028,"[[569 277  17  21]
 [595 295  14  17]
 [363 304  11  13]
 [179 293  16  16]]",snow
snow_01843,"[[ 22 396  44  48]
 [203 380  44  46]
 [319 261  49  49]
 [325 369  43  46]
 [418 365  44  42]
 [528 407  43  36]
 [643 395  39  45]
 [739 369  47  41]
 [832 372  34  46]
 [975 380  35  37]]",snow
snow_02029,"[[395 310  19  19]
 [496 333  29  34]
 [721 322  13  20]
 [234 314  18  22]
 [772 328  12  19]]",snow
snow_02030,[[730 244  49  48]],snow
snow_01844,[[471 238  70  59]],snow
snow_02031,"[[451 152  44  65]
 [591 140  48  64]
 [101 223  22  24]
 [163 221  21  24]]",snow
snow_02032,[[615 104  76  94]],snow
snow_02033,"[[183 250  47  39]
 [ 15 192  24  32]
 [472 289  36  51]
 [845 271  48  50]
 [696 275  25  29]
 [362 271  18  20]]",snow
snow_02034,"[[257 269  74 119]
 [851  98  70 100]]",snow
snow_01845,[[898 525  34  31]],snow
snow_02035,"[[300 381  23  28]
 [561 370  30  29]]",snow
snow_01846,"[[534 196  45  56]
 [618 263  46  54]
 [385 195  24  46]]",snow
snow_02036,"[[686 157  15  13]
 [447 198  22  24]
 [639 160  19  20]]",snow
snow_01847,"[[524 369  48  56]
 [358 464  82  96]
 [708 277  21  20]]",snow
snow_01848,"[[337 557  14  12]
 [305 560  13  13]
 [ 35 568  17  16]]",snow
snow_01849,[[541 296  37  34]],snow
snow_02037,[[401 270  52  55]],snow
snow_01850,"[[504 261  63  74]
 [666 299  75  65]
 [166 276  49  48]]",snow
snow_01851,"[[364 185  41  50]
 [580 176  55  53]]",snow
snow_02038,"[[760 295  48  52]
 [664 279  43  58]
 [636 307  40  43]
 [426 286  42  49]
 [297 260  38  47]
 [221 279  45  52]]",snow
snow_01852,"[[314 271  59  78]
 [906 346  42  34]
 [682 366  25  26]
 [135 336  21  38]
 [217 364  18  21]
 [817 387  18  19]
 [744 399  12  13]
 [762 399  10  11]]",snow
snow_01853,"[[910 318  18  24]
 [231 279  21  32]
 [601 296  20  25]]",snow
snow_02039,[[421  76 111 109]],snow
snow_01854,"[[ 90 191  58  59]
 [256 195  20  17]
 [442 208  16  16]
 [457 196  15  20]
 [509 239  14  13]
 [551 218  17  15]]",snow
snow_01855,"[[328 115  70  74]
 [590 126  70  61]]",snow
snow_01856,[[844 451  21  23]],snow
snow_02040,"[[374 185  36  48]
 [ 60 135  38  59]
 [347 144  28  38]
 [983 149  21  39]]",snow
snow_01857,"[[339 209  61  62]
 [526 339  45  59]]",snow
snow_02041,"[[403 214  99  94]
 [704 256  83  58]
 [899 235  72  84]]",snow
snow_01858,"[[316 366  27  24]
 [413 390  17  20]]",snow
snow_02042,"[[ 86 417  34  44]
 [214 436  34  43]
 [258 435  32  48]
 [320 450  51  64]
 [566 473  37  48]
 [544 480  33  44]
 [496 593  37  34]
 [855 509  39  54]
 [907 468  50  69]]",snow
snow_01859,"[[700 244  24  32]
 [479 246  27  25]
 [231 267  29  23]]",snow
snow_02043,"[[132 387  13  22]
 [184 386  20  20]
 [307 392  14  19]
 [384 392  13  15]
 [407 395  10  16]
 [415 395  13  13]
 [439 394  13  14]
 [456 390  11  17]
 [469 384  14  21]
 [494 390  14  16]
 [528 392  13  18]
 [554 399   8  16]
 [565 391  13  19]
 [587 395  10  14]
 [610 391  11  16]
 [625 390   9  19]
 [650 395  11  16]
 [755 392  14  21]
 [782 391  13  20]
 [806 390  17  22]
 [831 392  17  20]
 [959 398  18  23]]",snow
snow_02044,"[[814 117  79  70]
 [657 318  69  70]]",snow
snow_01860,"[[ 46 265  24  25]
 [127 268  23  22]
 [216 214  31  40]
 [360 287  12  16]
 [700 264  25  34]
 [475 228  22  26]]",snow
snow_02045,"[[497 330  84  58]
 [343 311  65  59]
 [431 174  56  65]
 [766 327  51  74]
 [590 491  72  70]
 [278 474  66  55]]",snow
snow_01861,"[[696 226  29  36]
 [632 276  24  34]
 [177 270  33  38]]",snow
snow_01862,"[[438 311 195 214]
 [201 264 129 209]]",snow
snow_01864,"[[177 608  24  27]
 [217 614  34  28]]",snow
snow_02046,[[489 484  68  63]],snow
snow_01865,"[[344 242  37  38]
 [398 243  31  31]
 [523 219  33  33]
 [561 217  30  28]
 [377 226  20  28]]",snow
snow_02047,[[217  87  30  47]],snow
snow_01866,"[[477 163  48  60]
 [362 283  37  36]]",snow
snow_02048,"[[134 306  11  16]
 [424 327  14  16]
 [582 331  16  17]
 [833 349  10  16]]",snow
snow_02049,"[[990 241  21  24]
 [605 227  15  39]
 [676 242  14  26]]",snow
snow_01867,"[[ 48 144  25  34]
 [ 70 122  78  83]
 [213 110  55  62]
 [354  73  94 123]
 [498 118  59  65]
 [636 194  40  56]
 [765  57  91 108]]",snow
snow_01868,"[[957  80  32  32]
 [675  72  24  29]
 [658 109  17  17]
 [450  92  28  26]
 [398 116  23  18]
 [599 111  14  10]
 [524 116  12  14]
 [371 128  10   9]
 [358 128   8   9]
 [329 121  10  12]
 [234 141  15  12]
 [197 132   6   6]
 [162 131  11   7]]",snow
snow_02050,"[[509 232  37  38]
 [123 339  26  33]]",snow
snow_02051,"[[255 108  42  51]
 [488 132  28  33]
 [607 116  28  32]
 [689 160  44  54]]",snow
snow_01869,"[[793 471  13  12]
 [999 470  14  13]]",snow
snow_02053,"[[114 370  21  18]
 [ 80 356  16  16]
 [  0 372  12  19]]",snow
snow_01870,"[[  64   89   28   37]
 [ 140  166   26   26]
 [ 273  199   30   31]
 [ 385  207   23   38]
 [ 402  208   15   25]
 [ 443  252   18   24]
 [ 469  218   23   24]
 [ 511  228   26   31]
 [ 532  236   13   26]
 [ 615  247   19   25]
 [ 687  249   21   27]
 [ 712  242   21   28]
 [ 742  280   23   23]
 [ 811  286   26   29]
 [ 835  283   17   25]
 [ 897  282   27   33]
 [ 977  302   27   27]
 [1001  309   16   23]]",snow
snow_02054,"[[491 587  61  63]
 [382 585  39  45]]",snow
snow_02055,"[[255 588  43  40]
 [512 599  35  42]]",snow
snow_01872,"[[229 226  21  26]
 [461 225  18  17]
 [427 250  17  19]
 [371 248  21  12]]",snow
snow_02056,"[[425 360  15  17]
 [465 357  19  27]]",snow
snow_02057,[[200 362  22  27]],snow
snow_02058,"[[375 409  19  17]
 [491 427  16  17]
 [415 414  14  11]
 [522 430  15  14]
 [541 428   7   5]
 [564 434   8   6]]",snow
snow_02059,"[[233 121  48  51]
 [450 249  33  28]
 [873 170  40  32]
 [588 347  33  25]]",snow
snow_02060,"[[576 175  29  27]
 [763 165  32  31]
 [422 218  28  22]]",snow
snow_02061,"[[100 155  20  21]
 [339 114  33  45]
 [422 198  15  17]
 [445 196  13  18]
 [631 220  19  24]
 [665 225  19  21]
 [709 223  20  21]
 [756 233  19  20]
 [793 234  24  23]
 [878 225  24  23]
 [956 250  20  23]
 [946 250  11  21]
 [614 224  11  14]
 [531 205  15  15]]",snow
snow_02062,[[ 412 1110   20   23]],snow
snow_02063,"[[213 210  32  31]
 [403 242  42  44]
 [559 189  30  39]]",snow
snow_02064,"[[216 206  34  37]
 [340 267  23  30]
 [424 221  24  35]
 [686 244  15  29]
 [829 242  21  32]
 [790 228  20  30]
 [830 212  12  20]
 [797 217  13  11]
 [536 214  19  23]
 [754 232  15  17]]",snow
snow_02065,[[605 509  37  46]],snow
snow_02066,"[[599 304  22  21]
 [233 320  18  25]]",snow
snow_02067,"[[339 369  16  22]
 [846 345  11  14]
 [974 345  10  10]]",snow
snow_02068,"[[433 178   9  13]
 [394 184   9   9]
 [327 174  13  17]
 [552 181  17  16]
 [862 166  10  14]]",snow
snow_02069,"[[211 408  16  15]
 [400 410  10  13]
 [196 392  13  14]]",snow
snow_02070,[[393 199  73  93]],snow
snow_02071,"[[664 539  47  55]
 [473 520  44  30]]",snow
snow_02072,[[511 289  17  20]],snow
snow_02073,"[[431 906  21  22]
 [234 885  31  30]]",snow
snow_02074,"[[554 124  30  34]
 [806 145  19  11]]",snow
snow_02075,"[[ 45 457  15  18]
 [ 10 461  19  17]
 [804 443  12  13]]",snow
snow_02076,[[589 215  13  31]],snow
snow_02077,"[[533 443  49  53]
 [485 447  34  40]
 [498 401  34  35]
 [373 398  31  39]
 [284 430  45  55]
 [197 431  46  40]
 [185 324  10  13]
 [595 397  18  29]
 [778 414  21  33]
 [867 379  32  35]
 [746 356  14  16]
 [766 362  13  19]]",snow
snow_02078,"[[439 375  25  24]
 [211 283  23  16]
 [644 460  31  27]
 [193 370  24  21]
 [268 394  23  25]
 [441 246  21  20]
 [606 408  40  27]
 [106 370  21  20]
 [682 386  26  44]]",snow
snow_02079,"[[348 380   8  10]
 [639 380   8  10]
 [892 376   7   9]
 [748 427   7   8]
 [214 377   7  10]]",snow
snow_02080,"[[895 252  13  15]
 [912 263  15  17]
 [958 252  13  15]
 [850 255   8   7]]",snow
snow_02081,[[626 231  98  95]],snow
snow_02084,[[608 185  33  45]],snow
snow_01873,"[[193 493  38  73]
 [374 530  37  48]
 [974 585  37  43]
 [649 444  78  79]
 [273 479  71  80]]",snow
snow_02085,[[507 468  24  22]],snow
snow_01874,[[372 473  17  21]],snow
snow_01875,"[[666 376  42  57]
 [870 471  27  37]
 [424 395  33  36]
 [214 435  55  61]
 [605 401  19  24]
 [  6 412  20  24]]",snow
snow_01876,"[[372 520  11  13]
 [ 18 523   9  15]
 [ 36 524  12  10]
 [391 514  10  11]]",snow
snow_01877,[[564 213  36  41]],snow
snow_01878,[[444 406 164 159]],snow
snow_01879,"[[750 327  22  18]
 [700 298  22  16]
 [ 41 318  20  12]]",snow
snow_01880,[[431 596  91  89]],snow
snow_01881,"[[106 240 124 115]
 [472 250 135 111]
 [769 241 119 116]
 [ 11 174 115 118]]",snow
snow_01882,"[[630 235  65  68]
 [798 113  53  51]]",snow
snow_01883,"[[281 182  49  48]
 [754 186  41  40]]",snow
snow_01884,"[[380 447  11  14]
 [187 426  13  15]]",snow
snow_01885,"[[411 388  17  16]
 [580 348  14  17]
 [597 334  18  26]
 [909 346  18  23]]",snow
snow_01886,[[538 175 110  80]],snow
snow_01887,"[[441 221  75  93]
 [725 288  66  56]]",snow
snow_02086,[[495 219  46  45]],snow
snow_02087,"[[703 328  24  25]
 [582 332  24  27]]",snow
snow_01888,"[[315 286  23  32]
 [428 308  12  16]
 [362 297  13  15]
 [585 313   9  12]]",snow
snow_02088,"[[239 273  30  25]
 [710 313  21  20]]",snow
snow_01889,[[526 274  15  15]],snow
snow_02089,"[[745 114  49  61]
 [594 223  43  36]
 [221 193  37  48]
 [247 147  36  38]
 [  0 161  14  25]]",snow
snow_01890,"[[184 380  14  18]
 [641 341  12  13]
 [618 340  11  11]
 [731 336  10   8]]",snow
snow_02090,"[[560 153  38  64]
 [407 102  52  67]]",snow
snow_01891,"[[555 185  45  53]
 [ 15 323  25  29]
 [ 96 364  15  15]]",snow
snow_01892,[[333 284   9  11]],snow
snow_01893,"[[ 74 331  62  71]
 [393 291  75  92]]",snow
snow_02091,[[717 464  20  18]],snow
snow_02092,"[[463 224  20  19]
 [376 229  18  14]
 [585 220  17  19]
 [712 332  31  36]
 [888 158  21  29]
 [ 79 220  27  23]
 [511 243  13  12]]",snow
snow_01894,"[[511  80  61  84]
 [370  38  61  79]
 [640   0  46  39]
 [422  30  19  32]]",snow
snow_02093,"[[924 360  20  20]
 [767 359  20  20]]",snow
snow_01895,"[[331 211  28  36]
 [526 234  30  27]]",snow
snow_02095,[[204 246  26  30]],snow
snow_01896,"[[455 261  21  18]
 [ 67 252  17  18]]",snow
snow_02096,"[[300 176  80  94]
 [536 130  61  91]
 [831 131  23  20]
 [911 125  20  23]
 [931 134  26  26]]",snow
snow_02097,"[[517 433  19  19]
 [635 421  20  24]]",snow
snow_01897,"[[ 98 205  41  33]
 [ 11 226  19  23]
 [551 193  39  33]
 [612 283  70  93]]",snow
snow_02098,[[747 371  41  54]],snow
snow_01898,"[[774 301  16  19]
 [335 176  21  25]]",snow
snow_02099,"[[605 392  13  16]
 [418 440  11   8]
 [287 375  15  20]
 [473 383  15  15]
 [873 405  12  11]
 [917 396  11  13]
 [257 382  13  14]]",snow
snow_01899,"[[166 960  34  35]
 [405 947  27  24]
 [759 937  25  25]
 [669 923  10  11]
 [542 956  18  14]
 [901 919   9   9]]",snow
snow_02100,"[[278 273  24  22]
 [158 272  20  19]
 [598 270  18  18]
 [316 273  12  11]]",snow
snow_01900,"[[518 278  36  35]
 [139 430  11  12]]",snow
snow_01901,[[701 338  14  17]],snow
snow_01902,[[456 469  27  27]],snow
snow_01904,"[[ 109 1045   19   23]
 [ 519  993   66   73]]",snow
snow_01905,"[[579 257  30  28]
 [672 285  30  28]
 [832 259  21  20]
 [207 237  14  23]]",snow
snow_01906,"[[254 287  25  23]
 [241 252  14  13]
 [477 253  17  19]
 [536 265  21  22]
 [590 222  12  14]
 [961 207  14  18]
 [804 214  12  13]
 [745 222  12  11]
 [459 374  15  30]
 [468 234   9  11]]",snow
snow_01907,[[497 910  25  26]],snow
snow_01908,[[672 164  25  25]],snow
snow_01909,"[[385 249  45  45]
 [202 424  16  18]
 [ 88 398  11  19]
 [253 431  15  20]
 [522 401  14  31]
 [613 457  19  15]
 [135 411  18  17]]",snow
